Date,Open,High,Low,Close,Adj Close,Volume
2019-01-08,62.599998,63.799999,61.150002,63.119999,63.119999,21511800
2019-01-09,63.299999,66.900002,62.560001,65.930000,65.930000,21012400
2019-01-10,64.750000,66.199997,63.720001,66.099998,66.099998,13562200
2019-01-11,65.690002,67.639999,65.220001,66.230003,66.230003,14448300
2019-01-14,64.720001,65.720001,63.740002,65.180000,65.180000,12364300
2019-01-15,65.139999,66.769997,64.860001,65.959999,65.959999,12099400
2019-01-16,66.339996,67.629997,65.230003,65.900002,65.900002,13368300
2019-01-17,66.099998,69.699997,65.949997,68.839996,68.839996,20971700
2019-01-18,69.699997,72.260002,69.239998,72.239998,72.239998,22074100
2019-01-22,71.610001,71.750000,67.269997,67.849998,67.849998,19149900
2019-01-23,69.580002,70.589996,68.019997,69.099998,69.099998,17864400
2019-01-24,69.370003,74.029999,69.300003,73.940002,73.940002,24611600
2019-01-25,74.900002,78.150002,74.500000,77.970001,77.970001,25114700
2019-01-28,75.389999,77.010002,74.120003,76.220001,76.220001,15701700
2019-01-29,72.260002,72.430000,68.050003,68.559998,68.559998,32382900
2019-01-30,71.010002,71.599998,68.720001,71.529999,71.529999,18710400
2019-01-31,70.029999,73.860001,69.980003,71.349998,71.349998,15679400
2019-02-01,71.050003,71.279999,69.720001,70.800003,70.800003,12677800
2019-02-04,71.000000,72.620003,70.400002,71.750000,71.750000,10582100
2019-02-05,73.000000,75.169998,72.269997,72.279999,72.279999,19150500
2019-02-06,72.309998,73.279999,70.820000,72.669998,72.669998,10068500
2019-02-07,71.769997,72.980003,70.519997,71.949997,71.949997,9549700
2019-02-08,70.620003,73.489998,70.230003,73.489998,73.489998,9947800
2019-02-11,74.559998,75.879997,73.559998,74.320000,74.320000,13317500
2019-02-12,75.550003,75.889999,74.843002,75.589996,75.589996,8947700
2019-02-13,76.000000,77.247002,75.400002,75.629997,75.629997,10212300
2019-02-14,74.889999,76.059998,73.800003,75.669998,75.669998,7671800
2019-02-15,76.220001,76.855003,75.099998,75.639999,75.639999,7148900
2019-02-19,75.959999,77.099998,75.792999,76.639999,76.639999,7438600
2019-02-20,77.000000,77.669998,75.110001,75.970001,75.970001,8773800
2019-02-21,75.949997,76.500000,74.135002,74.430000,74.430000,7645100
2019-02-22,74.879997,76.080002,74.849998,76.080002,76.080002,7614800
2019-02-25,77.800003,78.559998,76.779999,77.129997,77.129997,8757600
2019-02-26,77.300003,78.190002,76.865997,77.949997,77.949997,8544300
2019-02-27,78.000000,79.559998,77.389999,79.320000,79.320000,19712500
2019-02-28,75.919998,82.779999,74.570000,81.239998,81.239998,41441000
2019-03-01,80.970001,81.029999,76.690002,77.459999,77.459999,22485900
2019-03-04,77.989998,78.489998,73.050003,74.690002,74.690002,16804800
2019-03-05,74.889999,76.510002,73.760002,76.040001,76.040001,9711800
2019-03-06,75.550003,75.949997,74.290001,75.139999,75.139999,7174000
2019-03-07,74.790001,75.286003,73.180000,74.110001,74.110001,9561700
2019-03-08,71.949997,74.400002,71.099998,74.400002,74.400002,9025200
2019-03-11,74.989998,75.949997,74.620003,75.529999,75.529999,7901700
2019-03-12,76.000000,78.000000,75.800003,76.769997,76.769997,9494800
2019-03-13,77.389999,78.849998,76.949997,77.849998,77.849998,8664000
2019-03-14,78.000000,78.720001,77.099998,77.379997,77.379997,6579200
2019-03-15,77.809998,78.250000,76.250000,76.650002,76.650002,8485800
2019-03-18,76.610001,76.830002,73.510002,75.230003,75.230003,12755300
2019-03-19,75.680000,77.269997,75.440002,76.809998,76.809998,8170900
2019-03-20,76.180000,76.230003,73.949997,75.260002,75.260002,9423000
2019-03-21,74.870003,78.739998,74.769997,78.529999,78.529999,10707700
2019-03-22,78.239998,79.199997,74.949997,75.089996,75.089996,9924300
2019-03-25,74.449997,75.473999,73.330002,74.550003,74.550003,8267000
2019-03-26,75.660004,75.769997,73.160004,73.930000,73.930000,8891300
2019-03-27,75.379997,75.599998,71.639999,72.970001,72.970001,11690800
2019-03-28,73.660004,74.779999,72.849998,74.260002,74.260002,7479300
2019-03-29,74.620003,75.540001,74.250000,74.919998,74.919998,6437100
2019-04-01,75.589996,76.699997,75.099998,76.320000,76.320000,8764300
2019-04-02,76.050003,76.570000,75.129997,75.599998,75.599998,6626100
2019-04-03,75.989998,77.839996,75.989998,77.050003,77.050003,10118800
2019-04-04,76.790001,77.230003,73.629997,74.519997,74.519997,10705300
2019-04-05,75.230003,76.480003,74.730003,75.029999,75.029999,7396200
2019-04-08,74.760002,75.330002,73.760002,75.000000,75.000000,6564100
2019-04-09,74.629997,75.900002,74.400002,74.599998,74.599998,7236100
2019-04-10,75.059998,75.650002,73.919998,74.739998,74.739998,7779300
2019-04-11,75.050003,76.050003,74.941002,75.500000,75.500000,6971300
2019-04-12,76.349998,76.459999,74.818001,75.279999,75.279999,6318600
2019-04-15,75.230003,76.330002,74.095001,74.389999,74.389999,6840200
2019-04-16,74.900002,75.180000,72.769997,73.489998,73.489998,6391500
2019-04-17,73.889999,73.900002,72.209999,72.760002,72.760002,5901200
2019-04-18,72.500000,72.750000,69.790001,70.739998,70.739998,11829500
2019-04-22,70.050003,72.879997,70.000000,72.580002,72.580002,7867700
2019-04-23,72.989998,73.199997,72.019997,72.449997,72.449997,6250000
2019-04-24,72.699997,73.559998,71.730003,71.989998,71.989998,7056500
2019-04-25,72.339996,73.500000,72.010002,72.650002,72.650002,6384900
2019-04-26,73.150002,73.169998,70.855003,71.550003,71.550003,7426900
2019-04-29,71.540001,73.870003,71.500000,72.720001,72.720001,8627300
2019-04-30,72.589996,73.849998,72.269997,72.820000,72.820000,7192100
2019-05-01,73.949997,74.730003,73.170998,73.620003,73.620003,15731100
2019-05-02,69.800003,70.500000,66.050003,67.739998,67.739998,34399600
2019-05-03,67.910004,68.669998,66.599998,68.519997,68.519997,9187200
2019-05-06,65.459999,70.290001,65.410004,70.139999,70.139999,13595800
2019-05-07,69.980003,70.339996,67.370003,68.419998,68.419998,10764100
2019-05-08,68.220001,68.290001,66.779999,67.250000,67.250000,9863000
2019-05-09,66.529999,66.620003,64.684998,66.389999,66.389999,9178500
2019-05-10,65.930000,67.089996,64.459999,65.989998,65.989998,7689900
2019-05-13,63.900002,64.309998,61.650002,62.389999,62.389999,14597100
2019-05-14,62.990002,65.239998,62.483002,64.110001,64.110001,10036600
2019-05-15,63.599998,65.230003,63.439999,65.230003,65.230003,7857700
2019-05-16,65.110001,67.150002,65.052002,66.400002,66.400002,8587800
2019-05-17,65.220001,66.489998,64.650002,65.309998,65.309998,6868400
2019-05-20,64.150002,64.699997,63.580002,64.389999,64.389999,6715100
2019-05-21,65.209999,66.089996,65.150002,65.919998,65.919998,5698700
2019-05-22,65.680000,67.042999,65.660004,66.459999,66.459999,6695100
2019-05-23,65.050003,65.330002,62.770000,63.750000,63.750000,9444500
2019-05-24,64.150002,65.040001,63.759998,64.660004,64.660004,7994000
2019-05-28,65.199997,67.669998,65.099998,65.820000,65.820000,10027500
2019-05-29,65.059998,65.059998,62.700001,63.230000,63.230000,10392800
2019-05-30,63.779999,64.290001,63.200001,63.669998,63.669998,5590400
2019-05-31,62.240002,62.500000,61.310001,61.950001,61.950001,7220500
2019-06-03,61.950001,62.543999,59.891998,60.619999,60.619999,9309700
2019-06-04,61.549999,63.450001,60.730000,63.389999,63.389999,8234400
2019-06-05,63.450001,65.639999,63.430000,64.930000,64.930000,9330700
2019-06-06,64.879997,65.870003,64.199997,65.769997,65.769997,6021800
2019-06-07,66.480003,69.070000,66.160004,68.459999,68.459999,9995100
2019-06-10,69.570000,71.699997,69.120003,70.370003,70.370003,10668200
2019-06-11,71.199997,71.879997,69.110001,70.180000,70.180000,7130700
2019-06-12,70.000000,70.919998,69.529999,70.459999,70.459999,6612100
2019-06-13,70.760002,72.750000,70.529999,72.180000,72.180000,8201400
2019-06-14,71.809998,72.080002,70.919998,71.589996,71.589996,5344700
2019-06-17,72.000000,72.930000,71.800003,72.209999,72.209999,5353100
2019-06-18,72.900002,73.504997,71.599998,71.820000,71.820000,7651600
2019-06-19,71.769997,72.779999,71.269997,72.660004,72.660004,6079100
2019-06-20,73.760002,74.550003,73.309998,74.419998,74.419998,8796800
2019-06-21,74.080002,74.260002,72.290001,72.870003,72.870003,8396700
2019-06-24,72.980003,73.679001,72.519997,72.709999,72.709999,4468000
2019-06-25,72.930000,73.169998,69.260002,69.870003,69.870003,12032700
2019-06-26,70.980003,72.000000,69.910004,69.949997,69.949997,7911800
2019-06-27,70.570000,71.540001,70.050003,71.279999,71.279999,5163800
2019-06-28,72.430000,73.148003,71.570000,72.529999,72.529999,9465000
2019-07-01,73.900002,74.199997,72.699997,73.199997,73.199997,8068300
2019-07-02,72.980003,73.970001,72.650002,73.970001,73.970001,5894900
2019-07-03,74.000000,74.320000,73.349998,74.260002,74.260002,2904600
2019-07-05,73.750000,74.360001,73.199997,74.309998,74.309998,3523500
2019-07-08,73.800003,74.000000,73.059998,73.430000,73.430000,4288000
2019-07-09,74.029999,78.389999,73.959999,77.959999,77.959999,21399700
2019-07-10,77.910004,78.699997,77.400002,78.370003,78.370003,10342800
2019-07-11,78.449997,79.959999,78.430000,79.440002,79.440002,7916400
2019-07-12,80.050003,82.660004,79.730003,82.279999,82.279999,13586300
2019-07-15,82.480003,82.510002,81.199997,82.169998,82.169998,6428500
2019-07-16,81.800003,81.800003,80.309998,80.589996,80.589996,5772000
2019-07-17,80.209999,82.169998,80.190002,80.870003,80.870003,6264000
2019-07-18,80.870003,82.139999,80.220001,81.059998,81.059998,6834600
2019-07-19,81.610001,81.699997,78.419998,78.510002,78.510002,6877500
2019-07-22,79.129997,79.629997,78.379997,78.570000,78.570000,4001900
2019-07-23,79.000000,79.370003,77.861000,78.839996,78.839996,3624800
2019-07-24,78.669998,80.500000,78.430000,80.430000,80.430000,4751000
2019-07-25,80.150002,81.089996,79.129997,80.019997,80.019997,6000400
2019-07-26,80.629997,82.320000,80.629997,81.809998,81.809998,5668200
2019-07-29,81.879997,82.000000,79.059998,80.199997,80.199997,7211400
2019-07-30,80.230003,81.190002,79.379997,80.489998,80.489998,5369300
2019-07-31,81.169998,81.949997,79.010002,80.410004,80.410004,7406900
2019-08-01,81.099998,83.199997,80.000000,80.980003,80.980003,16099700
2019-08-02,70.800003,70.809998,67.250000,69.599998,69.599998,43722000
2019-08-05,66.199997,66.500000,63.685001,64.849998,64.849998,21651500
2019-08-06,66.849998,67.400002,63.150002,64.599998,64.599998,14970800
2019-08-07,63.180000,65.260002,62.849998,65.000000,65.000000,9246500
2019-08-08,66.070000,66.570000,64.930000,66.269997,66.269997,9461900
2019-08-09,65.970001,66.120003,64.320000,65.010002,65.010002,7216900
2019-08-12,64.019997,64.237000,60.251999,62.299999,62.299999,8856900
2019-08-13,62.000000,63.500000,61.520000,63.000000,63.000000,11917600
2019-08-14,61.849998,62.349998,60.470001,61.549999,61.549999,8577900
2019-08-15,62.009998,62.680000,61.240002,62.000000,62.000000,7080300
2019-08-16,62.610001,63.209999,62.130001,62.869999,62.869999,5421400
2019-08-19,64.000000,64.432999,63.200001,64.080002,64.080002,6975800
2019-08-20,64.239998,65.105003,63.827999,64.370003,64.370003,7008600
2019-08-21,65.320000,66.139999,64.809998,65.410004,65.410004,5536400
2019-08-22,65.919998,65.970001,63.369999,64.680000,64.680000,4694400
2019-08-23,64.300003,65.050003,61.400002,61.779999,61.779999,9173800
2019-08-26,62.919998,63.520000,62.360001,62.799999,62.799999,5257600
2019-08-27,63.160000,63.430000,61.119999,61.750000,61.750000,5207100
2019-08-28,61.279999,62.219002,60.599998,62.150002,62.150002,4559600
2019-08-29,63.020000,63.410000,62.299999,62.840000,62.840000,4421800
2019-08-30,63.150002,63.459999,61.151001,61.840000,61.840000,5828500
2019-09-03,62.430000,63.980000,60.959999,61.130001,61.130001,12051700
2019-09-04,61.750000,62.689999,60.770000,61.169998,61.169998,6637100
2019-09-05,61.880001,63.470001,61.668999,63.020000,63.020000,8160400
2019-09-06,63.500000,63.849998,61.889999,62.000000,62.000000,4744100
2019-09-09,62.549999,62.730000,59.070000,61.470001,61.470001,11684400
2019-09-10,60.720001,62.099998,59.450001,60.549999,60.549999,9394000
2019-09-11,60.849998,60.849998,58.910000,59.200001,59.200001,11561400
2019-09-12,59.500000,59.860001,57.750000,57.790001,57.790001,15301200
2019-09-13,57.180000,58.849998,55.910000,58.290001,58.290001,11657500
2019-09-16,57.340000,59.630001,57.240002,59.250000,59.250000,12394000
2019-09-17,60.200001,60.700001,59.150002,59.599998,59.599998,9225100
2019-09-18,59.990002,60.419998,58.759998,59.750000,59.750000,8644200
2019-09-19,59.959999,60.180000,58.410000,59.029999,59.029999,7094000
2019-09-20,59.000000,59.139999,56.924999,57.849998,57.849998,9204200
2019-09-23,57.070000,57.450001,56.389999,56.759998,56.759998,8773800
2019-09-24,56.849998,58.750000,54.410000,57.500000,57.500000,19489000
2019-09-25,57.419998,58.889999,56.229000,58.509998,58.509998,10034000
2019-09-26,60.040001,61.150002,59.830002,60.799999,60.799999,16447900
2019-09-27,60.980000,61.650002,59.930000,60.750000,60.750000,10698900
2019-09-30,60.959999,62.279999,60.849998,61.950001,61.950001,7317400
2019-10-01,62.299999,62.990002,61.049999,61.630001,61.630001,7549200
2019-10-02,61.230000,61.230000,58.860001,60.080002,60.080002,8834100
2019-10-03,59.480000,62.439999,59.060001,62.049999,62.049999,8082800
2019-10-04,62.509998,62.919998,61.439999,62.650002,62.650002,5073400
2019-10-07,62.240002,62.849998,61.689999,62.250000,62.250000,4115000
2019-10-08,61.849998,62.189999,60.630001,60.799999,60.799999,4664600
2019-10-09,61.430000,62.520000,61.270000,62.220001,62.220001,4088100
2019-10-10,62.250000,62.630001,61.560001,62.029999,62.029999,4440600
2019-10-11,62.759998,63.560001,61.470001,61.540001,61.540001,9084300
2019-10-14,61.520000,62.290001,61.400002,61.830002,61.830002,3660100
2019-10-15,62.220001,64.489998,62.220001,64.290001,64.290001,6189700
2019-10-16,63.820000,63.880001,62.560001,63.000000,63.000000,4187300
2019-10-17,63.020000,64.550003,63.020000,63.400002,63.400002,5565000
2019-10-18,63.169998,63.438999,59.783001,60.450001,60.450001,7905500
2019-10-21,60.700001,61.480000,59.830002,61.150002,61.150002,5468700
2019-10-22,61.279999,61.490002,58.549999,58.830002,58.830002,7093700
2019-10-23,58.900002,59.689999,57.619999,58.360001,58.360001,7628800
2019-10-24,59.619999,61.770000,59.590000,61.720001,61.720001,7998100
2019-10-25,61.480000,63.250000,61.110001,62.889999,62.889999,5186400
2019-10-28,62.820000,63.430000,61.910000,62.799999,62.799999,7171200
2019-10-29,62.799999,63.617001,62.380001,62.410000,62.410000,4029600
2019-10-30,62.509998,62.730000,61.474998,62.160000,62.160000,4828200
2019-10-31,62.000000,62.650002,60.900002,61.430000,61.430000,4414400
2019-11-01,61.570000,62.813999,61.459999,62.599998,62.599998,6181400
2019-11-05,62.500000,62.540001,59.910000,60.338402,60.338402,2713234
